model,perturbation,latent_dim,cell_r2,cell_l2,cell_mmd,cell_wasserstein,dataset_name
observed,vindesine,8,0.9271619418613584,0.2585690740234855,0.002581067176102,1.9104794074882068,4i-melanoma-8h-48
scgen,vindesine,8,0.8140299714597351,0.4174155603604323,0.0139213353532856,1.9039615712861784,4i-melanoma-8h-48
w1ot,vindesine,8,0.943682088570691,0.2388747567550659,0.0032923727764692,1.969954580273176,4i-melanoma-8h-48
w2ot,vindesine,8,0.9485175860757824,0.2680551459871211,0.0029919174481482,1.8843540686495412,4i-melanoma-8h-48
identity,regorafenib,8,0.1643284861694887,1.3642198980018052,0.0358919564028195,2.2419755751913337,4i-melanoma-8h-48
observed,regorafenib,8,0.9859171879859164,0.2307611850114301,0.002200804471991,1.6199373337550462,4i-melanoma-8h-48
scgen,regorafenib,8,0.9418371850629362,0.3732743947313467,0.0107314993783305,1.758109566973301,4i-melanoma-8h-48
w1ot,regorafenib,8,0.99575628344729,0.1245326463161985,0.0025087834713907,1.650687477815273,4i-melanoma-8h-48
w2ot,regorafenib,8,0.9920204789382174,0.1473409118050313,0.0033697969218369,1.6547123826041097,4i-melanoma-8h-48
identity,vindesine,8,0.2756138175607098,0.7622825074065157,0.014794345963383,2.088511571567548,4i-melanoma-8h-48
observed,vindesine,8,0.9831971247990986,0.1262111914433515,0.0020602837068199,1.8366107263584155,4i-melanoma-8h-48
scgen,vindesine,8,0.8940980639850282,0.3083540098777282,0.0113151617849197,1.8272232583555317,4i-melanoma-8h-48
w1ot,vindesine,8,0.930608274001755,0.260890224354774,0.0033003723215514,1.9070542706861573,4i-melanoma-8h-48
w2ot,vindesine,8,0.9510053525937312,0.2317737380226748,0.0030439561532299,1.8405107527588451,4i-melanoma-8h-48
identity,cisplatin,8,0.387556390573739,0.5664444965306179,0.0079640543624386,1.8323525233248008,4i-melanoma-8h-48
observed,cisplatin,8,0.9649960397616156,0.1506393862838875,0.0020659631129108,1.713731153044606,4i-melanoma-8h-48
scgen,cisplatin,8,0.8741367034444455,0.2561322687769876,0.00643606692498,1.6347348929869343,4i-melanoma-8h-48
w1ot,cisplatin,8,0.7275936296661426,0.3844692068168293,0.0036220665855563,1.817883490070486,4i-melanoma-8h-48
w2ot,cisplatin,8,0.9175994316070396,0.2216876490902035,0.0023708662462465,1.7131284096225918,4i-melanoma-8h-48
identity,sorafenib,8,0.1469174070271722,1.1016030020884084,0.021967241315276,2.0743135638992976,4i-melanoma-8h-48
observed,sorafenib,8,0.9678348688280334,0.2314118266741406,0.0025159714097705,1.6350363079876045,4i-melanoma-8h-48
scgen,sorafenib,8,0.965103157104542,0.2324012798325468,0.0090497159539686,1.6341835883933111,4i-melanoma-8h-48
w1ot,sorafenib,8,0.9720370046746932,0.1994715926579873,0.0024182868370169,1.6934913985801403,4i-melanoma-8h-48
w2ot,sorafenib,8,0.9698815284779492,0.2163586164319747,0.0024406661116682,1.660257318723474,4i-melanoma-8h-48
identity,temozolomide,8,0.390763173776948,0.6083462916158199,0.0086009657453617,1.7970956700567486,4i-melanoma-8h-48
observed,temozolomide,8,0.9856972802867678,0.096613087819761,0.0023276758213277,1.7027638728991688,4i-melanoma-8h-48
scgen,temozolomide,8,0.8920777546577422,0.2692420065195587,0.0061772436316001,1.5757684865180202,4i-melanoma-8h-48
w1ot,temozolomide,8,0.8538043161074693,0.318083519905531,0.0039015906912447,1.7327835947171564,4i-melanoma-8h-48
w2ot,temozolomide,8,0.9690285637855474,0.1605496990856886,0.0026431844687276,1.6938746621484426,4i-melanoma-8h-48
identity,imatinib,8,0.01855660414095,1.9739406458416295,0.0407323500402437,2.662643204990925,4i-melanoma-8h-48
observed,imatinib,8,0.9825950273384642,0.332721550781153,0.0025591688377285,1.8804012810878137,4i-melanoma-8h-48
scgen,imatinib,8,0.986047770319464,0.2388227115775905,0.0215790057284433,1.9639941709105304,4i-melanoma-8h-48
w1ot,imatinib,8,0.9935043632865416,0.399456315342515,0.0041495567606201,1.9657086322360569,4i-melanoma-8h-48
w2ot,imatinib,8,0.9887045414724972,0.2112614090899025,0.0029628393339735,1.814294094811947,4i-melanoma-8h-48
identity,paclitaxel,8,0.0005334173526389,2.554244184743386,0.0515138598831641,3.3677969334630107,4i-melanoma-8h-48
observed,paclitaxel,8,0.99039039005344,0.210803023165404,0.0021316135962757,2.0945334726377696,4i-melanoma-8h-48
scgen,paclitaxel,8,0.9423074098160312,0.5994343390024783,0.0296786384347521,2.43859328660087,4i-melanoma-8h-48
w1ot,paclitaxel,8,0.9843546762088898,0.5842869553529298,0.0037588787058925,2.255048496269002,4i-melanoma-8h-48
w2ot,paclitaxel,8,0.9915938973662752,0.215132709256326,0.0031025018764334,2.083165338054648,4i-melanoma-8h-48
identity,imatinib,8,0.0206733987295648,1.970164667264551,0.0395023120148831,2.6639164364795818,4i-melanoma-8h-48
observed,imatinib,8,0.9963432531684592,0.1493763068313701,0.0018828706763374,1.7948936478410926,4i-melanoma-8h-48
scgen,imatinib,8,0.9689315374649364,0.3520318328631273,0.0218502158943318,2.007292616094066,4i-melanoma-8h-48
w1ot,imatinib,8,0.9896838082912666,0.4370982821710391,0.0038843858380703,1.8346400927829365,4i-melanoma-8h-48
w2ot,imatinib,8,0.9853047935607262,0.2836741913976889,0.0028081971329221,1.7961671075880687,4i-melanoma-8h-48
identity,dexamethasone,8,0.5529230767382635,0.782164458442826,0.0154727928167139,2.073398131949267,4i-melanoma-8h-48
observed,dexamethasone,8,0.9816956354005516,0.1465586851120641,0.0019544543147525,1.686986312172873,4i-melanoma-8h-48
scgen,dexamethasone,8,0.823703167879258,0.4520934015893603,0.0119756043171784,1.8246374714245803,4i-melanoma-8h-48
w1ot,dexamethasone,8,0.927731130412426,0.2878076629500499,0.0031882543747983,1.811995441751174,4i-melanoma-8h-48
w2ot,dexamethasone,8,0.9404663807907288,0.2547597109422174,0.0038132308648918,1.7765542262932077,4i-melanoma-8h-48
identity,trametinib,8,0.2387951329932122,1.5487177710042312,0.0449417362301372,2.669944175036026,4i-melanoma-8h-48
observed,trametinib,8,0.9925858339758452,0.1600597215328031,0.0022865943995712,1.678774882431101,4i-melanoma-8h-48
scgen,trametinib,8,0.8649611820465816,0.6575172319886127,0.0144166296631654,2.129229205834408,4i-melanoma-8h-48
w1ot,trametinib,8,0.9874162948152492,0.2744487147374773,0.0036159999306923,1.8864757123417648,4i-melanoma-8h-48
w2ot,trametinib,8,0.9812650183302892,0.2518441225194949,0.0047242082012054,1.8428680642072817,4i-melanoma-8h-48
identity,ixazomib,8,0.0010035857698508,2.031077904420819,0.0423932455990511,2.9929596893996315,4i-melanoma-8h-48
observed,ixazomib,8,0.9735257212722168,0.3503610464264054,0.0027371707933535,2.121921101749108,4i-melanoma-8h-48
scgen,ixazomib,8,0.8518044254958477,0.7147999744361256,0.0272894823859353,2.397788010988157,4i-melanoma-8h-48
w1ot,ixazomib,8,0.9550551916444,0.5665405564349227,0.0043173039729928,2.2231858840893706,4i-melanoma-8h-48
w2ot,ixazomib,8,0.9903659432700354,0.1720212728578028,0.0031218899745077,2.0896661838063664,4i-melanoma-8h-48
identity,cisplatin,8,0.3469243503789219,0.563852660251354,0.0084497196538925,1.8556423777741824,4i-melanoma-8h-48
observed,cisplatin,8,0.9731908943029528,0.1081570730082664,0.0020220110198527,1.725893798698426,4i-melanoma-8h-48
scgen,cisplatin,8,0.8531133121741883,0.2631421141832814,0.0107728652185868,1.6639631320879704,4i-melanoma-8h-48
w1ot,cisplatin,8,0.741803871017906,0.3390748806341694,0.0044704018168511,1.8090301602118564,4i-melanoma-8h-48
w2ot,cisplatin,8,0.7463575849505969,0.3756486449437431,0.0037288537202533,1.817454143656052,4i-melanoma-8h-48
identity,melphalan,8,0.5752761049487534,0.4433554503244109,0.0055485359990458,1.7019540209349864,4i-melanoma-8h-48
observed,melphalan,8,0.9620843051235428,0.1134129115918674,0.002016623607085,1.673104262143786,4i-melanoma-8h-48
scgen,melphalan,8,0.9033015601167916,0.1761775668552488,0.0056486536614103,1.5463321800419914,4i-melanoma-8h-48
w1ot,melphalan,8,0.8656665011995128,0.2382282769256512,0.0030609769160991,1.6979233283742616,4i-melanoma-8h-48
w2ot,melphalan,8,0.8196987363905099,0.2545984606949816,0.0026940421483446,1.6645927260783968,4i-melanoma-8h-48
identity,trametinib,8,0.2724170927276746,1.551450803375903,0.0491247993953269,2.347835143216005,4i-melanoma-8h-48
observed,trametinib,8,0.9952795508727076,0.1082423183310202,0.0018240645757354,1.4106868334226443,4i-melanoma-8h-48
scgen,trametinib,8,0.8475867886501812,0.6274744833243987,0.0162545396969962,1.7382425522459255,4i-melanoma-8h-48
w1ot,trametinib,8,0.9857899972347756,0.2180625098023834,0.0020764532332292,1.5190365123951262,4i-melanoma-8h-48
w2ot,trametinib,8,0.9936691465955834,0.1271458160676817,0.0018889665169593,1.4344568932748878,4i-melanoma-8h-48
identity,ulixertinib,8,0.2984971114977967,1.7433613680786817,0.0541625057226358,2.5934116124511952,4i-melanoma-8h-48
observed,ulixertinib,8,0.987848866993682,0.228556587588655,0.0024955958583275,1.6187461796312976,4i-melanoma-8h-48
scgen,ulixertinib,8,0.9534371452858904,0.445414377513987,0.0139380814161428,1.825994132982424,4i-melanoma-8h-48
w1ot,ulixertinib,8,0.9940112593401628,0.2578806048138925,0.0027415496686434,1.6945707233595593,4i-melanoma-8h-48
w2ot,ulixertinib,8,0.99279084024955,0.1729864538157742,0.002762109135588,1.594483735490495,4i-melanoma-8h-48
identity,cisplatin,8,0.3560528006556087,0.5552862787511218,0.0082551533757599,1.852379114390884,4i-melanoma-8h-48
observed,cisplatin,8,0.9357118991604396,0.1838851870570321,0.0025733462050218,1.763250058019842,4i-melanoma-8h-48
scgen,cisplatin,8,0.8296626258841953,0.3557830776969222,0.0106034542468776,1.6784452814941322,4i-melanoma-8h-48
w1ot,cisplatin,8,0.7649065358691512,0.3366570917531425,0.0044905483137158,1.8293287834811127,4i-melanoma-8h-48
w2ot,cisplatin,8,0.9219233116084627,0.2003264734067485,0.0028807462144033,1.759915027199808,4i-melanoma-8h-48
identity,pomalidomide,8,0.0503232725659159,1.967152025398191,0.0470215306050723,3.0279934143213576,4i-melanoma-8h-48
observed,pomalidomide,8,0.9804104219021024,0.2308102542988791,0.0023709080174199,2.0197678839375675,4i-melanoma-8h-48
scgen,pomalidomide,8,0.7506628858876602,0.8678626670185615,0.0372969956659063,2.4212939820861203,4i-melanoma-8h-48
w1ot,pomalidomide,8,0.9528638226538074,0.4189368654066015,0.0035748860594279,2.158525273186968,4i-melanoma-8h-48
w2ot,pomalidomide,8,0.9793470114066308,0.2343847943748403,0.0036123963196633,2.081971228376956,4i-melanoma-8h-48
identity,vemurafenib,8,0.1319199260859536,1.6006863833692504,0.040006306208983,2.5596698742692663,4i-melanoma-8h-48
observed,vemurafenib,8,0.9865800173483358,0.2434698669211581,0.0021170114312382,1.6799535524094067,4i-melanoma-8h-48
scgen,vemurafenib,8,0.9830002542769752,0.2644607286999516,0.0149897804289244,1.8482233750086312,4i-melanoma-8h-48
w1ot,vemurafenib,8,0.9887099620583872,0.2111922422953193,0.0027401725099827,1.7512083149077178,4i-melanoma-8h-48
w2ot,vemurafenib,8,0.9923177446747744,0.1729165940331615,0.0029516128665235,1.6750035672009267,4i-melanoma-8h-48
identity,decitabine,8,0.6819863979847192,0.3239180408810709,0.0045357729443348,1.7149892226970609,4i-melanoma-8h-48
observed,decitabine,8,0.8242882432587092,0.2362824355246337,0.0024096197732051,1.7618278482549616,4i-melanoma-8h-48
scgen,decitabine,8,0.8561969930766972,0.1993254404388955,0.0073569445285575,1.5834864597292633,4i-melanoma-8h-48
w1ot,decitabine,8,0.8904027600530172,0.1922324109833477,0.0028861695744106,1.723987898719167,4i-melanoma-8h-48
w2ot,decitabine,8,0.9127389259480608,0.1634854472043202,0.0025967670737946,1.7228777944100735,4i-melanoma-8h-48
identity,regorafenib,8,0.1253519466018535,1.4120363388905128,0.0350365199119278,2.3216775339260725,4i-melanoma-8h-48
observed,regorafenib,8,0.980731337376764,0.2174864848399313,0.0022439938289443,1.6560800436292522,4i-melanoma-8h-48
scgen,regorafenib,8,0.96099663259168,0.312845568102114,0.0095706384596595,1.7829413854690874,4i-melanoma-8h-48
w1ot,regorafenib,8,0.9765119079529212,0.2500461888742233,0.0027444906996534,1.7349013190964149,4i-melanoma-8h-48
w2ot,regorafenib,8,0.9576717585501304,0.3417212406316952,0.0038344186671752,1.698782958095823,4i-melanoma-8h-48
identity,dexamethasone,8,0.6259221203979426,0.7270365264928554,0.0137806307859012,2.106234193117693,4i-melanoma-8h-48
observed,dexamethasone,8,0.9507628671655384,0.2443468319515147,0.0022854169551015,1.74696962705069,4i-melanoma-8h-48
scgen,dexamethasone,8,0.814249949453642,0.4545908402763721,0.0111148769559889,1.8649084686082584,4i-melanoma-8h-48
w1ot,dexamethasone,8,0.963558424829874,0.211059322446902,0.0025311606793592,1.876175329020096,4i-melanoma-8h-48
w2ot,dexamethasone,8,0.955383374560317,0.2426736658408641,0.0040308906018328,1.8113573295181795,4i-melanoma-8h-48
identity,trametinib,8,0.3313690121038427,1.4847144783502988,0.047302522866931,2.278958863449652,4i-melanoma-8h-48
observed,trametinib,8,0.9832956233073455,0.2065320385490811,0.0029367023717519,1.4845124706486872,4i-melanoma-8h-48
scgen,trametinib,8,0.9337062089283176,0.4431454312427871,0.0101425168423102,1.6294266693524015,4i-melanoma-8h-48
w1ot,trametinib,8,0.985468716328692,0.1929171905602296,0.002800109022198,1.5486023645549054,4i-melanoma-8h-48
w2ot,trametinib,8,0.9732443538715976,0.251128007949833,0.0031944047617304,1.5381717530510526,4i-melanoma-8h-48
identity,hydroxyurea,8,0.2779060142302917,0.6566313360179398,0.0096701051942016,1.944213723535016,4i-melanoma-8h-48
observed,hydroxyurea,8,0.9504030863744336,0.2095840674279581,0.002140659343519,1.7580778759648106,4i-melanoma-8h-48
scgen,hydroxyurea,8,0.8745694396402508,0.2782914218742325,0.0094756121008603,1.7232731609560796,4i-melanoma-8h-48
w1ot,hydroxyurea,8,0.8751657056303831,0.271408682220621,0.0027852118748105,1.8155928360532296,4i-melanoma-8h-48
w2ot,hydroxyurea,8,0.9252214348903822,0.2121325916558929,0.0026066461372255,1.784472046520553,4i-melanoma-8h-48
identity,cisplatin,8,0.4064347344131455,0.5250458421797934,0.0078779888468164,1.807087781812753,4i-melanoma-8h-48
observed,cisplatin,8,0.9547844751258456,0.1410870442427769,0.0022596283287418,1.7082834165488234,4i-melanoma-8h-48
scgen,cisplatin,8,0.8416090053732411,0.2878023723291566,0.008867772121641,1.6620342516342173,4i-melanoma-8h-48
w1ot,cisplatin,8,0.7943265988467164,0.2964760963688642,0.0036852606850669,1.7764872118882875,4i-melanoma-8h-48
w2ot,cisplatin,8,0.9146759709472576,0.2056805048129211,0.0029183210597462,1.7498517458450142,4i-melanoma-8h-48
identity,erlotinib,8,0.531965553125199,0.5675136316597285,0.0084528728843361,1.860260715522556,4i-melanoma-8h-48
observed,erlotinib,8,0.9353523444434708,0.2472961599968949,0.002391442154738,1.721757912348842,4i-melanoma-8h-48
scgen,erlotinib,8,0.929889158756958,0.2332410421904178,0.0099296785704221,1.6775585385324117,4i-melanoma-8h-48
w1ot,erlotinib,8,0.8713102771274315,0.3190979224388219,0.003353890451354,1.7992794557421892,4i-melanoma-8h-48
w2ot,erlotinib,8,0.9384642944928048,0.2123517101580922,0.0026973211760973,1.747996581066208,4i-melanoma-8h-48
identity,ixazomib,8,0.0007098339012988,1.965849893097236,0.0435937640252672,2.938602208872922,4i-melanoma-8h-48
observed,ixazomib,8,0.9909551279669262,0.1574200083789524,0.0022526751774215,2.059843754360835,4i-melanoma-8h-48
scgen,ixazomib,8,0.9045290141174838,0.5349096997186005,0.028192556684567,2.248559627172212,4i-melanoma-8h-48
w1ot,ixazomib,8,0.9649788435781076,0.321004546458677,0.0028968769789074,2.204036659161925,4i-melanoma-8h-48
w2ot,ixazomib,8,0.9540268826921234,0.4569650245396593,0.0042533086623553,2.079521226461903,4i-melanoma-8h-48
identity,dabrafenib,8,0.5108093910144531,0.7117993255620955,0.0090075068930778,1.8500565960870252,4i-melanoma-8h-48
observed,dabrafenib,8,0.9889829064985506,0.0973571780076015,0.0017655270418424,1.569772910735754,4i-melanoma-8h-48
scgen,dabrafenib,8,0.8457004938099879,0.372181079838942,0.0068901190971165,1.6015069800506998,4i-melanoma-8h-48
w1ot,dabrafenib,8,0.9650394705633852,0.1889285025458309,0.0021639874539042,1.6056702721630034,4i-melanoma-8h-48
w2ot,dabrafenib,8,0.9631603651489892,0.1847419310458862,0.002425512979757,1.5616763109153065,4i-melanoma-8h-48
identity,midostaurin,8,0.5515613921411185,0.9040137057914696,0.0194371804388637,2.0258726852043054,4i-melanoma-8h-48
observed,midostaurin,8,0.9859333968878008,0.1494017647520806,0.0022613453354202,1.6380009819382482,4i-melanoma-8h-48
scgen,midostaurin,8,0.872084642267553,0.4832719517037351,0.0084265744329174,1.7491748184634084,4i-melanoma-8h-48
w1ot,midostaurin,8,0.978900426999994,0.2134910726724923,0.0027488762135352,1.72370953710181,4i-melanoma-8h-48
w2ot,midostaurin,8,0.9586523167126876,0.2596846380991102,0.0026303445687588,1.7104444693806358,4i-melanoma-8h-48
identity,midostaurin,8,0.6038378732814096,0.850574033574295,0.0183776130343312,2.0887806009152032,4i-melanoma-8h-48
observed,midostaurin,8,0.990739684517264,0.1155408616020941,0.0020304372106274,1.686207512180832,4i-melanoma-8h-48
scgen,midostaurin,8,0.8350588661366762,0.4851811015358951,0.0094124289308134,1.8272960463996144,4i-melanoma-8h-48
w1ot,midostaurin,8,0.9687681382362784,0.2330762412121023,0.0028054010081977,1.7541052690825158,4i-melanoma-8h-48
w2ot,midostaurin,8,0.9712690092789344,0.2227085598421026,0.0029516873515473,1.6574753198361214,4i-melanoma-8h-48
identity,olaparib,8,0.5429233248826316,0.4536854354239091,0.0066070684521437,1.8094032701661995,4i-melanoma-8h-48
observed,olaparib,8,0.9321220846603666,0.1319996782181184,0.0023105642696359,1.7730423713769092,4i-melanoma-8h-48
scgen,olaparib,8,0.7864059311802801,0.2738808833385008,0.0072191820169931,1.6713530978516444,4i-melanoma-8h-48
w1ot,olaparib,8,0.8265425633447341,0.2716701856984228,0.0031881054298624,1.7939356482447018,4i-melanoma-8h-48
w2ot,olaparib,8,0.7842463704180813,0.2649648514269789,0.0030828509312067,1.7664340961775762,4i-melanoma-8h-48
identity,staurosporine,8,0.0117953747759744,4.983434134123487,0.1705074604120703,5.954828715307967,4i-melanoma-8h-48
observed,staurosporine,8,0.9992157605160558,0.1476157566076164,0.0023379631470563,2.249513922538156,4i-melanoma-8h-48
scgen,staurosporine,8,0.9913099219698688,0.4699972611930413,0.0537344419160396,3.2582141828768147,4i-melanoma-8h-48
w1ot,staurosporine,8,0.9972655192474104,0.5570698385590475,0.0057406419940537,2.690595430465444,4i-melanoma-8h-48
w2ot,staurosporine,8,0.9974601063334856,0.2693948562588732,0.0108805135760159,2.527230359089065,4i-melanoma-8h-48
identity,cisplatin,8,0.6851040656243476,0.3434155395903524,0.0042383545496583,1.741055713473489,4i-melanoma-8h-48
observed,cisplatin,8,0.8820658903893276,0.2710812595023104,0.0027876592812026,1.7212162835589866,4i-melanoma-8h-48
scgen,cisplatin,8,0.9499331381653536,0.1508688266721488,0.0044361714439027,1.5738626136794556,4i-melanoma-8h-48
w1ot,cisplatin,8,0.9524812088286504,0.1412481398569547,0.0019687852896477,1.7294634776955269,4i-melanoma-8h-48
w2ot,cisplatin,8,0.9644484837838476,0.1341206332478252,0.0020703427144593,1.7155884783329296,4i-melanoma-8h-48
identity,sec.abcl,8,0.3466582320528497,3.0121241318134078,0.1635767657938054,3.7442488684189543,4i-melanoma-8h-48
observed,sec.abcl,8,0.9988012259999824,0.0968828541921931,0.0012752621430382,0.8630023672714708,4i-melanoma-8h-48
scgen,sec.abcl,8,0.6782926869530076,1.59249897373079,0.0904254364546054,2.849758905401924,4i-melanoma-8h-48
w1ot,sec.abcl,8,0.9989364953682917,0.141412595111888,0.0029044995554598,0.9801241217196242,4i-melanoma-8h-48
w2ot,sec.abcl,8,0.9988788033778464,0.1584339864216592,0.005361116072966,0.963905018240478,4i-melanoma-8h-48
identity,lenalidomide,8,0.8097119379076052,0.3690079540408343,0.004658579156383,1.6529458355247946,4i-melanoma-8h-48
observed,lenalidomide,8,0.9877918915527468,0.0770336356422466,0.0021682412866076,1.5965807734560282,4i-melanoma-8h-48
scgen,lenalidomide,8,0.9032283881645912,0.2402615008395022,0.0041946011010501,1.4840969911925026,4i-melanoma-8h-48
w1ot,lenalidomide,8,0.9350327692142968,0.2139584627495889,0.0026178076592919,1.660779934788277,4i-melanoma-8h-48
w2ot,lenalidomide,8,0.9711452765785796,0.1669642643117143,0.0026497736112838,1.6095819996505625,4i-melanoma-8h-48
identity,sorafenib,8,0.1479368889201024,1.1161507509148811,0.0230182866884806,2.1086356014835284,4i-melanoma-8h-48
observed,sorafenib,8,0.979464354925118,0.1757070071691263,0.002060997465552,1.6179648712948964,4i-melanoma-8h-48
scgen,sorafenib,8,0.9858981883174855,0.1564814788320559,0.00829855566306,1.6438652654335473,4i-melanoma-8h-48
w1ot,sorafenib,8,0.9488900962080216,0.2778697888062982,0.0028170324514865,1.7139586864896548,4i-melanoma-8h-48
w2ot,sorafenib,8,0.9328489838163718,0.3131305374314999,0.00314600201532,1.6792598159008714,4i-melanoma-8h-48
identity,panobinostat,8,0.6141800867350469,0.8246752977051038,0.0201271522769217,2.022735130390193,4i-melanoma-8h-48
observed,panobinostat,8,0.983065824287988,0.1650436242831842,0.0023393453205543,1.5496688638436575,4i-melanoma-8h-48
scgen,panobinostat,8,0.7509081412835701,0.570128702714103,0.0133409621889255,1.838279911400852,4i-melanoma-8h-48
w1ot,panobinostat,8,0.9233733773703092,0.3427378490427915,0.0038821622340734,1.6888396624304525,4i-melanoma-8h-48
w2ot,panobinostat,8,0.9122088189338168,0.3554740990947614,0.0053245061963453,1.6800545058316552,4i-melanoma-8h-48
identity,trametinib,8,0.3381279335571932,1.4891587394009251,0.0480456348062378,2.285747962318058,4i-melanoma-8h-48
observed,trametinib,8,0.9655630896668106,0.3272669076625409,0.0026609508732208,1.5346062257502064,4i-melanoma-8h-48
scgen,trametinib,8,0.9039612424635304,0.5447850495484491,0.0098900245720534,1.672266236355977,4i-melanoma-8h-48
w1ot,trametinib,8,0.992396329127106,0.1686491913082127,0.0022292214856712,1.5292524272667072,4i-melanoma-8h-48
w2ot,trametinib,8,0.9873267029047992,0.1947212550112376,0.0024035302697864,1.4823359148760975,4i-melanoma-8h-48
identity,melphalan,8,0.6080901290430828,0.4546024778943749,0.004716900802418,1.7540520747528938,4i-melanoma-8h-48
observed,melphalan,8,0.7730036932986494,0.3171788418572039,0.0025525045066752,1.7001922104897669,4i-melanoma-8h-48
scgen,melphalan,8,0.8823603786972334,0.2053946233547912,0.0052210095726635,1.569046335676152,4i-melanoma-8h-48
w1ot,melphalan,8,0.7235912942925087,0.3607452274254307,0.0032129433266119,1.722594771364753,4i-melanoma-8h-48
w2ot,melphalan,8,0.7815271069859843,0.323868503968828,0.0031171270062934,1.6872355077894703,4i-melanoma-8h-48
identity,crizotinib,8,0.0003507578709733,2.8188510703085243,0.0659120188133969,3.622518149693963,4i-melanoma-8h-48
observed,crizotinib,8,0.9979218960158268,0.1145084659448553,0.0023268084230937,2.0034405318447317,4i-melanoma-8h-48
scgen,crizotinib,8,0.9429473842579782,0.7494239065322198,0.0454090512356712,2.6418665843670763,4i-melanoma-8h-48
w1ot,crizotinib,8,0.9959459781280696,0.2483110756664225,0.003716223191271,2.205135881928358,4i-melanoma-8h-48
w2ot,crizotinib,8,0.9840464118121712,0.3908723200095131,0.0037587315862822,2.117547874543179,4i-melanoma-8h-48
identity,trametinib,8,0.1618669980597687,1.510947297195349,0.0431323441215118,2.630215136213704,4i-melanoma-8h-48
observed,trametinib,8,0.9947995966297136,0.1253915541850202,0.0020928390028586,1.6932117387288486,4i-melanoma-8h-48
scgen,trametinib,8,0.7955713369093299,0.7340949766506718,0.0211423485832127,2.0743283333744733,4i-melanoma-8h-48
w1ot,trametinib,8,0.9860985854270564,0.2563357354222377,0.00361392174404,1.8549188882984864,4i-melanoma-8h-48
w2ot,trametinib,8,0.9902631221313012,0.168969097614363,0.0049503096886318,1.826628145310472,4i-melanoma-8h-48
identity,dabrafenib,8,0.6855278403230843,0.6262023632711211,0.0089151917118909,1.7840207163604618,4i-melanoma-8h-48
observed,dabrafenib,8,0.9788920556826172,0.1452499372324299,0.0020732153018931,1.5448852567479252,4i-melanoma-8h-48
scgen,dabrafenib,8,0.8226355367261244,0.4151353427084109,0.00863398149348,1.6104834176563525,4i-melanoma-8h-48
w1ot,dabrafenib,8,0.9402497741760748,0.2619513931359542,0.0030929314438203,1.6430750773344698,4i-melanoma-8h-48
w2ot,dabrafenib,8,0.9549597090958708,0.2020911521305547,0.0026025492100108,1.5523338779429905,4i-melanoma-8h-48
identity,trametinib,8,0.2804221338460118,1.4368007893567816,0.040400328347471,2.5623020171045487,4i-melanoma-8h-48
observed,trametinib,8,0.9901679923727598,0.1672372081422967,0.0020994995771392,1.6874231076409287,4i-melanoma-8h-48
scgen,trametinib,8,0.8398001818914064,0.6491466599593225,0.0210458522170016,2.123953028911268,4i-melanoma-8h-48
w1ot,trametinib,8,0.9732035224884916,0.2701825660614777,0.0029157519775688,1.8363831064538203,4i-melanoma-8h-48
w2ot,trametinib,8,0.9800985410276136,0.275462754804293,0.0057506534513125,1.858873635259751,4i-melanoma-8h-48
identity,sec.abcl,8,0.4342450647843182,2.946996610725113,0.1621464085919746,3.699202607533404,4i-melanoma-8h-48
observed,sec.abcl,8,0.9994621808162092,0.0683555369169908,0.0013517230481366,0.8849546727366514,4i-melanoma-8h-48
scgen,sec.abcl,8,0.8607967239137314,0.9803157532009876,0.0392491889156925,1.8731146286517624,4i-melanoma-8h-48
w1ot,sec.abcl,8,0.999182583436422,0.1023403911070891,0.0025542678865902,0.9860206421821928,4i-melanoma-8h-48
w2ot,sec.abcl,8,0.9978880359344172,0.1247926863945026,0.0048636121276718,0.9588098815820434,4i-melanoma-8h-48
identity,decitabine,8,0.7189233053275953,0.3149103299514428,0.0039186955029107,1.7260725088683175,4i-melanoma-8h-48
observed,decitabine,8,0.9181711303861678,0.1933567315880286,0.0022110184511912,1.728920862759285,4i-melanoma-8h-48
scgen,decitabine,8,0.9142596673545,0.1615967002933588,0.0062920064390475,1.5879830269214992,4i-melanoma-8h-48
w1ot,decitabine,8,0.8712444264272058,0.1867157423792368,0.002701495119911,1.7261514950728911,4i-melanoma-8h-48
w2ot,decitabine,8,0.8820970654367368,0.1773723757313623,0.002373613086552,1.7315291859266644,4i-melanoma-8h-48
identity,panobinostat,8,0.5289014557654477,0.8369187355184554,0.0188569467925926,2.1050079524739957,4i-melanoma-8h-48
observed,panobinostat,8,0.9533549678741184,0.2398787892723215,0.002141259151567,1.6324494633055862,4i-melanoma-8h-48
scgen,panobinostat,8,0.8157410413676696,0.477540142806153,0.0134246886047369,1.8218825573860116,4i-melanoma-8h-48
w1ot,panobinostat,8,0.9299023373391436,0.2959411177877178,0.0033784442245535,1.7481936592866034,4i-melanoma-8h-48
w2ot,panobinostat,8,0.9418203725718606,0.2880517951134218,0.0049348239015823,1.7168852031824997,4i-melanoma-8h-48
identity,pomalidomide,8,0.0356482740959215,1.8523265703024776,0.0430408672065091,2.8953823173347515,4i-melanoma-8h-48
observed,pomalidomide,8,0.965669891526008,0.3036800252384648,0.0028318085723026,2.0243923444300567,4i-melanoma-8h-48
